filename,gt,pred,correct,infer_ms,score_leaf,score_not_leaf
LE1371.RAW,leaf,not_leaf,0,271,-28,32
LE1372.RAW,leaf,leaf,1,271,124,-125
LE1373.RAW,leaf,leaf,1,271,14,-10
LE1374.RAW,leaf,leaf,1,271,62,-61
LE1375.RAW,leaf,leaf,1,271,115,-116
LE1376.RAW,leaf,not_leaf,0,271,-23,29
LE1377.RAW,leaf,leaf,1,271,51,-48
LE1378.RAW,leaf,leaf,1,271,113,-115
LE1379.RAW,leaf,leaf,1,271,30,-25
LE1380.RAW,leaf,leaf,1,271,119,-119
LE1381.RAW,leaf,leaf,1,270,87,-88
LE1382.RAW,leaf,leaf,1,270,48,-45
LE1383.RAW,leaf,leaf,1,270,11,-11
LE1384.RAW,leaf,leaf,1,271,74,-73
LE1385.RAW,leaf,leaf,1,270,75,-77
LE1386.RAW,leaf,leaf,1,270,8,-5
LE1387.RAW,leaf,leaf,1,270,103,-103
LE1388.RAW,leaf,leaf,1,270,42,-42
LE1389.RAW,leaf,leaf,1,271,117,-118
LE1390.RAW,leaf,leaf,1,270,76,-77
LE1391.RAW,leaf,leaf,1,270,63,-65
LE1392.RAW,leaf,leaf,1,270,83,-85
LE1393.RAW,leaf,leaf,1,270,86,-86
LE1394.RAW,leaf,leaf,1,270,90,-91
LE1395.RAW,leaf,leaf,1,270,101,-104
LE1396.RAW,leaf,leaf,1,270,66,-67
LE1397.RAW,leaf,leaf,1,271,20,-18
LE1398.RAW,leaf,leaf,1,271,108,-108
LE1399.RAW,leaf,leaf,1,271,14,-13
LE1400.RAW,leaf,leaf,1,271,78,-78
LE1401.RAW,leaf,leaf,1,271,104,-105
LE1402.RAW,leaf,leaf,1,271,90,-94
LE1403.RAW,leaf,leaf,1,270,78,-78
LE1404.RAW,leaf,leaf,1,271,5,-3
LE1405.RAW,leaf,leaf,1,271,88,-89
LE1406.RAW,leaf,leaf,1,271,92,-88
LE1407.RAW,leaf,leaf,1,271,70,-70
LE1408.RAW,leaf,not_leaf,0,271,-3,8
LE1409.RAW,leaf,leaf,1,272,84,-82
LE1410.RAW,leaf,leaf,1,271,100,-100
LE1411.RAW,leaf,leaf,1,271,101,-100
LE1412.RAW,leaf,not_leaf,0,271,-30,27
LE1413.RAW,leaf,leaf,1,271,36,-36
LE1414.RAW,leaf,not_leaf,0,271,-2,7
LE1415.RAW,leaf,not_leaf,0,271,-21,19
LE1416.RAW,leaf,leaf,1,270,80,-81
LE1417.RAW,leaf,leaf,1,270,78,-80
LE1418.RAW,leaf,leaf,1,271,40,-38
LE1419.RAW,leaf,not_leaf,0,272,-69,71
LE1420.RAW,leaf,not_leaf,0,271,-6,9
LE1421.RAW,leaf,leaf,1,270,71,-69
LE1422.RAW,leaf,leaf,1,270,99,-101
LE1423.RAW,leaf,leaf,1,270,2,0
LE1424.RAW,leaf,leaf,1,270,99,-100
LE1425.RAW,leaf,leaf,1,270,70,-70
LE1426.RAW,leaf,leaf,1,270,97,-98
LE1427.RAW,leaf,leaf,1,270,105,-107
LE1428.RAW,leaf,leaf,1,270,101,-105
LE1429.RAW,leaf,leaf,1,271,72,-72
LE1430.RAW,leaf,leaf,1,270,105,-105
LE1431.RAW,leaf,leaf,1,270,69,-70
LE1432.RAW,leaf,leaf,1,270,97,-99
LE1433.RAW,leaf,leaf,1,270,30,-31
LE1434.RAW,leaf,leaf,1,272,40,-41
LE1435.RAW,leaf,leaf,1,270,77,-78
LE1436.RAW,leaf,leaf,1,270,102,-104
LE1437.RAW,leaf,leaf,1,270,76,-76
LE1438.RAW,leaf,leaf,1,270,25,-26
LE1439.RAW,leaf,leaf,1,270,86,-89
LE1440.RAW,leaf,leaf,1,270,67,-66
LE1441.RAW,leaf,leaf,1,271,101,-97
LE1442.RAW,leaf,leaf,1,270,92,-92
LE1443.RAW,leaf,leaf,1,271,94,-91
LE1444.RAW,leaf,not_leaf,0,272,-27,31
LE1445.RAW,leaf,leaf,1,271,95,-94
LE1446.RAW,leaf,leaf,1,270,94,-96
LE1447.RAW,leaf,leaf,1,270,80,-81
LE1448.RAW,leaf,leaf,1,271,109,-109
LE1449.RAW,leaf,leaf,1,271,99,-98
LE1450.RAW,leaf,leaf,1,272,102,-102
LE1451.RAW,leaf,leaf,1,270,47,-44
LE1452.RAW,leaf,leaf,1,270,41,-40
LE1453.RAW,leaf,leaf,1,271,96,-96
LE1454.RAW,leaf,leaf,1,271,95,-97
LE1455.RAW,leaf,leaf,1,271,92,-90
LE1456.RAW,leaf,leaf,1,271,64,-67
LE1457.RAW,leaf,leaf,1,271,99,-101
LE1458.RAW,leaf,leaf,1,270,21,-14
LE1459.RAW,leaf,leaf,1,270,96,-97
LE1460.RAW,leaf,leaf,1,270,69,-70
LE1461.RAW,leaf,leaf,1,270,54,-54
LE1462.RAW,leaf,leaf,1,270,127,-128
LE1463.RAW,leaf,leaf,1,270,102,-103
LE1464.RAW,leaf,leaf,1,270,23,-22
LE1465.RAW,leaf,leaf,1,270,29,-25
LE1466.RAW,leaf,leaf,1,270,54,-55
LE1467.RAW,leaf,leaf,1,271,81,-80
LE1468.RAW,leaf,leaf,1,271,43,-43
LE1469.RAW,leaf,leaf,1,271,12,-4
LE1470.RAW,leaf,leaf,1,270,55,-57
LE1471.RAW,leaf,not_leaf,0,270,-16,12
LE1472.RAW,leaf,leaf,1,270,117,-117
LE1473.RAW,leaf,leaf,1,270,86,-86
LE1474.RAW,leaf,leaf,1,270,92,-94
LE1475.RAW,leaf,leaf,1,271,89,-88
LE1476.RAW,leaf,leaf,1,271,76,-74
LE1477.RAW,leaf,leaf,1,270,94,-95
LE1478.RAW,leaf,leaf,1,271,113,-114
LE1479.RAW,leaf,leaf,1,270,70,-69
LE1480.RAW,leaf,leaf,1,271,77,-81
LE1481.RAW,leaf,leaf,1,271,39,-34
LE1482.RAW,leaf,leaf,1,271,88,-88
LE1483.RAW,leaf,leaf,1,271,79,-82
LE1484.RAW,leaf,leaf,1,270,95,-99
LE1485.RAW,leaf,leaf,1,271,106,-106
LE1486.RAW,leaf,leaf,1,271,90,-89
LE1487.RAW,leaf,leaf,1,271,109,-110
LE1488.RAW,leaf,leaf,1,271,102,-103
LE1489.RAW,leaf,leaf,1,271,59,-60
LE1490.RAW,leaf,leaf,1,271,90,-91
LE1491.RAW,leaf,leaf,1,272,29,-26
LE1492.RAW,leaf,leaf,1,270,96,-98
LE1493.RAW,leaf,leaf,1,270,41,-37
LE1494.RAW,leaf,not_leaf,0,271,-21,33
LE1495.RAW,leaf,leaf,1,270,69,-67
LE1496.RAW,leaf,leaf,1,270,38,-38
LE1497.RAW,leaf,leaf,1,271,106,-106
LE1498.RAW,leaf,leaf,1,270,91,-92
LE1499.RAW,leaf,not_leaf,0,271,-29,37
LE1500.RAW,leaf,leaf,1,271,112,-112
LE1501.RAW,leaf,leaf,1,271,88,-83
LE1502.RAW,leaf,leaf,1,270,88,-90
LE1503.RAW,leaf,leaf,1,270,76,-72
LE1504.RAW,leaf,leaf,1,270,99,-100
LE1505.RAW,leaf,leaf,1,270,76,-73
LE1506.RAW,leaf,not_leaf,0,272,-14,17
LE1507.RAW,leaf,leaf,1,270,103,-105
LE1508.RAW,leaf,leaf,1,271,29,-29
LE1509.RAW,leaf,leaf,1,270,46,-48
LE1510.RAW,leaf,leaf,1,270,97,-97
LE1511.RAW,leaf,leaf,1,270,96,-92
LE1512.RAW,leaf,leaf,1,271,87,-84
LE1513.RAW,leaf,leaf,1,270,89,-92
LE1514.RAW,leaf,leaf,1,270,84,-86
LE1515.RAW,leaf,leaf,1,270,20,-20
LE1516.RAW,leaf,leaf,1,271,85,-87
LE1517.RAW,leaf,leaf,1,271,39,-39
LE1518.RAW,leaf,leaf,1,270,102,-103
LE1519.RAW,leaf,not_leaf,0,271,-13,13
LE1520.RAW,leaf,leaf,1,270,113,-115
LE1521.RAW,leaf,leaf,1,270,7,-9
LE1522.RAW,leaf,leaf,1,270,101,-102
LE1523.RAW,leaf,leaf,1,270,63,-63
LE1524.RAW,leaf,leaf,1,271,98,-98
LE1525.RAW,leaf,leaf,1,270,80,-83
LE1526.RAW,leaf,leaf,1,271,66,-60
LE1527.RAW,leaf,not_leaf,0,271,-42,42
LE1528.RAW,leaf,leaf,1,271,60,-60
LE1529.RAW,leaf,leaf,1,271,103,-105
LE1530.RAW,leaf,leaf,1,271,85,-82
LE1531.RAW,leaf,leaf,1,271,74,-73
LE1532.RAW,leaf,leaf,1,271,94,-94
LE1533.RAW,leaf,leaf,1,270,93,-94
LE1534.RAW,leaf,leaf,1,271,15,-16
LE1535.RAW,leaf,leaf,1,271,101,-102
LE1536.RAW,leaf,leaf,1,270,73,-74
LE1537.RAW,leaf,leaf,1,270,73,-74
LE1538.RAW,leaf,leaf,1,270,89,-89
LE1539.RAW,leaf,leaf,1,270,80,-80
LE1540.RAW,leaf,leaf,1,271,36,-32
LE1541.RAW,leaf,leaf,1,270,78,-81
LE1542.RAW,leaf,leaf,1,271,1,-1
LE1543.RAW,leaf,leaf,1,270,97,-97
LE1544.RAW,leaf,leaf,1,270,79,-78
LE1545.RAW,leaf,leaf,1,270,109,-111
LE1546.RAW,leaf,leaf,1,270,87,-91
LE1547.RAW,leaf,leaf,1,270,121,-123
LE1548.RAW,leaf,leaf,1,271,61,-65
LE1549.RAW,leaf,leaf,1,270,73,-73
LE1550.RAW,leaf,leaf,1,271,33,-28
LE1551.RAW,leaf,leaf,1,270,16,-16
LE1552.RAW,leaf,leaf,1,271,86,-87
LE1553.RAW,leaf,leaf,1,270,107,-109
LE1554.RAW,leaf,leaf,1,271,77,-76
LE1555.RAW,leaf,leaf,1,270,16,-9
LE1556.RAW,leaf,leaf,1,270,93,-97
LE1557.RAW,leaf,leaf,1,270,41,-36
LE1558.RAW,leaf,leaf,1,271,105,-103
LE1559.RAW,leaf,leaf,1,270,84,-85
LE1560.RAW,leaf,leaf,1,271,87,-88
LE1561.RAW,leaf,leaf,1,271,5,-7
LE1562.RAW,leaf,leaf,1,271,96,-97
LE1563.RAW,leaf,leaf,1,271,103,-103
LE1564.RAW,leaf,leaf,1,270,100,-100
LE1565.RAW,leaf,leaf,1,270,101,-102
LE1566.RAW,leaf,leaf,1,271,101,-104
LE1567.RAW,leaf,leaf,1,270,23,-21
LE1568.RAW,leaf,leaf,1,270,113,-114
LE1569.RAW,leaf,leaf,1,270,55,-53
LE1570.RAW,leaf,leaf,1,270,92,-94
LE1571.RAW,leaf,leaf,1,271,21,-20
LE1572.RAW,leaf,leaf,1,271,103,-103
LE1573.RAW,leaf,leaf,1,270,74,-74
LE1574.RAW,leaf,leaf,1,271,3,-5
LE1575.RAW,leaf,leaf,1,271,111,-111
LE1576.RAW,leaf,leaf,1,271,103,-103
LE1577.RAW,leaf,leaf,1,271,52,-54
LE1578.RAW,leaf,leaf,1,271,90,-90
LE1579.RAW,leaf,leaf,1,271,92,-93
LE1580.RAW,leaf,leaf,1,271,62,-61
LE1581.RAW,leaf,not_leaf,0,271,-11,15
LE1582.RAW,leaf,leaf,1,271,75,-75
LE1583.RAW,leaf,leaf,1,272,116,-115
LE1584.RAW,leaf,leaf,1,271,107,-106
LE1585.RAW,leaf,leaf,1,270,108,-108
LE1586.RAW,leaf,leaf,1,270,98,-98
LE1587.RAW,leaf,leaf,1,271,120,-121
LE1588.RAW,leaf,leaf,1,270,89,-87
LE1589.RAW,leaf,leaf,1,270,41,-41
LE1590.RAW,leaf,not_leaf,0,270,-13,19
LE1591.RAW,leaf,leaf,1,270,71,-69
LE1592.RAW,leaf,leaf,1,271,14,-13
LE1593.RAW,leaf,leaf,1,271,37,-36
LE1594.RAW,leaf,leaf,1,271,55,-58
LE1595.RAW,leaf,leaf,1,270,95,-95
LE1596.RAW,leaf,leaf,1,271,95,-97
LE1597.RAW,leaf,leaf,1,270,63,-63
LE1598.RAW,leaf,leaf,1,272,89,-89
LE1599.RAW,leaf,leaf,1,271,114,-115
LE1600.RAW,leaf,not_leaf,0,271,-122,127
LE1601.RAW,leaf,leaf,1,271,104,-103
LE1602.RAW,leaf,leaf,1,270,85,-87
LE1603.RAW,leaf,leaf,1,271,43,-43
LE1604.RAW,leaf,leaf,1,271,101,-102
LE1605.RAW,leaf,leaf,1,271,101,-100
LE1606.RAW,leaf,leaf,1,271,91,-92
LE1607.RAW,leaf,leaf,1,271,126,-124
LE1608.RAW,leaf,leaf,1,271,120,-122
LE1609.RAW,leaf,leaf,1,270,57,-57
LE1610.RAW,leaf,leaf,1,270,81,-82
LE1611.RAW,leaf,leaf,1,271,102,-101
LE1612.RAW,leaf,leaf,1,270,45,-44
LE1613.RAW,leaf,leaf,1,271,18,-13
LE1614.RAW,leaf,leaf,1,270,39,-39
LE1615.RAW,leaf,leaf,1,270,81,-82
LE1616.RAW,leaf,leaf,1,270,86,-87
LE1617.RAW,leaf,leaf,1,271,83,-83
LE1618.RAW,leaf,leaf,1,270,75,-70
LE1619.RAW,leaf,leaf,1,270,92,-95
LE1620.RAW,leaf,leaf,1,271,2,-3
LE1621.RAW,leaf,leaf,1,270,86,-88
LE1622.RAW,leaf,leaf,1,271,82,-83
LE1623.RAW,leaf,leaf,1,271,90,-91
LE1624.RAW,leaf,leaf,1,270,102,-103
LE1625.RAW,leaf,leaf,1,270,54,-51
LE1626.RAW,leaf,leaf,1,270,44,-43
LE1627.RAW,leaf,leaf,1,270,82,-81
LE1628.RAW,leaf,leaf,1,270,105,-106
LE1629.RAW,leaf,leaf,1,271,46,-47
LE1630.RAW,leaf,not_leaf,0,271,-29,35
LE1631.RAW,leaf,leaf,1,271,89,-90
LE1632.RAW,leaf,not_leaf,0,271,-41,45
LE1633.RAW,leaf,leaf,1,271,64,-62
LE1634.RAW,leaf,not_leaf,0,271,-22,26
LE1635.RAW,leaf,leaf,1,270,103,-105
LE1636.RAW,leaf,leaf,1,269,87,-90
LE1637.RAW,leaf,not_leaf,0,270,-39,44
LE1638.RAW,leaf,not_leaf,0,271,-24,32
LE1639.RAW,leaf,leaf,1,270,34,-32
LE1640.RAW,leaf,leaf,1,271,117,-117
LE1641.RAW,leaf,leaf,1,271,38,-36
LE1642.RAW,leaf,leaf,1,270,77,-77
LE1643.RAW,leaf,leaf,1,271,95,-98
LE1644.RAW,leaf,leaf,1,271,36,-33
LE1645.RAW,leaf,leaf,1,271,109,-110
LE1646.RAW,leaf,not_leaf,0,270,-55,54
LE1647.RAW,leaf,not_leaf,0,271,-12,12
LE1648.RAW,leaf,not_leaf,0,270,-4,4
LE1649.RAW,leaf,leaf,1,271,115,-116
LE1650.RAW,leaf,leaf,1,271,102,-102
LE1651.RAW,leaf,leaf,1,271,103,-105
LE1652.RAW,leaf,leaf,1,271,102,-105
LE1653.RAW,leaf,leaf,1,271,64,-66
LE1654.RAW,leaf,leaf,1,271,27,-22
LE1655.RAW,leaf,leaf,1,270,32,-35
LE1656.RAW,leaf,leaf,1,270,59,-57
LE1657.RAW,leaf,leaf,1,271,81,-77
LE1658.RAW,leaf,not_leaf,0,271,-15,16
LE1659.RAW,leaf,leaf,1,270,99,-101
LE1660.RAW,leaf,leaf,1,270,69,-67
LE1661.RAW,leaf,not_leaf,0,271,-23,19
LE1662.RAW,leaf,leaf,1,270,74,-74
LE1663.RAW,leaf,leaf,1,270,3,-2
LE1664.RAW,leaf,leaf,1,271,88,-89
LE1665.RAW,leaf,leaf,1,270,102,-104
LE1666.RAW,leaf,leaf,1,270,84,-83
LE1667.RAW,leaf,leaf,1,271,91,-93
LE1668.RAW,leaf,not_leaf,0,271,-9,8
LE1669.RAW,leaf,leaf,1,271,83,-85
LE1670.RAW,leaf,leaf,1,270,62,-61
LE1671.RAW,leaf,leaf,1,270,94,-94
LE1672.RAW,leaf,not_leaf,0,270,-7,7
LE1673.RAW,leaf,leaf,1,271,56,-53
LE1674.RAW,leaf,leaf,1,270,98,-98
LE1675.RAW,leaf,leaf,1,270,93,-93
LE1676.RAW,leaf,leaf,1,271,96,-98
LE1677.RAW,leaf,leaf,1,271,12,-13
LE1678.RAW,leaf,leaf,1,270,65,-62
LE1679.RAW,leaf,leaf,1,271,81,-82
LE1680.RAW,leaf,leaf,1,271,90,-86
LE1681.RAW,leaf,leaf,1,270,93,-93
LE1682.RAW,leaf,leaf,1,270,95,-96
LE1683.RAW,leaf,leaf,1,271,77,-77
LE1684.RAW,leaf,leaf,1,271,77,-77
LE1685.RAW,leaf,leaf,1,271,96,-98
LE1686.RAW,leaf,not_leaf,0,270,-14,16
LE1687.RAW,leaf,leaf,1,270,87,-90
LE1688.RAW,leaf,leaf,1,270,69,-68
LE1689.RAW,leaf,leaf,1,270,40,-38
LE1690.RAW,leaf,leaf,1,270,82,-83
LE1691.RAW,leaf,not_leaf,0,271,-114,111
LE1692.RAW,leaf,leaf,1,271,122,-121
LE1693.RAW,leaf,leaf,1,271,100,-96
LE1694.RAW,leaf,leaf,1,270,107,-110
LE1695.RAW,leaf,leaf,1,270,50,-48
LE1696.RAW,leaf,leaf,1,271,100,-100
LE1697.RAW,leaf,leaf,1,271,24,-24
LE1698.RAW,leaf,leaf,1,270,80,-82
LE1699.RAW,leaf,leaf,1,270,58,-57
LE1700.RAW,leaf,leaf,1,271,44,-43
LE1701.RAW,leaf,not_leaf,0,271,-10,13
LE1702.RAW,leaf,leaf,1,270,90,-93
LE1703.RAW,leaf,leaf,1,270,59,-55
LE1704.RAW,leaf,leaf,1,271,94,-94
LE1705.RAW,leaf,leaf,1,271,108,-107
LE1706.RAW,leaf,not_leaf,0,271,-79,83
LE1707.RAW,leaf,leaf,1,271,87,-88
LE1708.RAW,leaf,leaf,1,270,97,-98
LE1709.RAW,leaf,not_leaf,0,271,-35,28
LE1710.RAW,leaf,leaf,1,270,70,-73
LE1711.RAW,leaf,leaf,1,270,83,-84
LE1712.RAW,leaf,leaf,1,270,109,-109
LE1713.RAW,leaf,leaf,1,271,57,-59
LE1714.RAW,leaf,leaf,1,270,90,-89
LE1715.RAW,leaf,leaf,1,271,88,-88
LE1716.RAW,leaf,leaf,1,270,57,-55
LE1717.RAW,leaf,leaf,1,270,106,-108
LE1718.RAW,leaf,leaf,1,271,69,-72
LE1719.RAW,leaf,leaf,1,271,64,-57
LE1720.RAW,leaf,not_leaf,0,271,-4,5
LE1721.RAW,leaf,leaf,1,270,96,-98
LE1722.RAW,leaf,leaf,1,271,20,-18
LE1723.RAW,leaf,leaf,1,271,82,-82
LE1724.RAW,leaf,leaf,1,271,67,-72
LE1725.RAW,leaf,leaf,1,271,4,0
LE1726.RAW,leaf,not_leaf,0,271,-15,13
NL0201.RAW,not_leaf,not_leaf,1,272,-116,127
NL0202.RAW,not_leaf,not_leaf,1,271,-128,127
NL0203.RAW,not_leaf,not_leaf,1,271,-112,124
NL0204.RAW,not_leaf,not_leaf,1,270,-125,127
NL0205.RAW,not_leaf,not_leaf,1,272,-118,127
NL0206.RAW,not_leaf,not_leaf,1,271,-111,118
NL0207.RAW,not_leaf,not_leaf,1,271,-104,111
NL0208.RAW,not_leaf,not_leaf,1,271,-31,31
NL0209.RAW,not_leaf,leaf,0,271,23,-8
NL0210.RAW,not_leaf,not_leaf,1,271,-116,126
NL0211.RAW,not_leaf,not_leaf,1,271,-111,120
NL0212.RAW,not_leaf,not_leaf,1,271,-112,122
NL0213.RAW,not_leaf,not_leaf,1,271,-124,127
NL0214.RAW,not_leaf,not_leaf,1,271,-102,110
NL0215.RAW,not_leaf,not_leaf,1,271,-128,127
NL0216.RAW,not_leaf,not_leaf,1,271,-16,22
NL0217.RAW,not_leaf,not_leaf,1,271,-102,110
NL0218.RAW,not_leaf,not_leaf,1,272,-92,109
NL0219.RAW,not_leaf,not_leaf,1,272,-81,97
NL0220.RAW,not_leaf,not_leaf,1,271,-56,66
NL0221.RAW,not_leaf,not_leaf,1,272,-70,76
NL0222.RAW,not_leaf,not_leaf,1,271,-128,127
NL0223.RAW,not_leaf,not_leaf,1,271,-128,127
NL0224.RAW,not_leaf,not_leaf,1,270,-128,127
NL0225.RAW,not_leaf,not_leaf,1,271,-67,74
NL0226.RAW,not_leaf,not_leaf,1,272,-94,105
NL0227.RAW,not_leaf,not_leaf,1,271,-128,127
NL0228.RAW,not_leaf,not_leaf,1,271,-128,127
NL0229.RAW,not_leaf,not_leaf,1,271,-109,125
NL0230.RAW,not_leaf,not_leaf,1,271,-101,118
NL0231.RAW,not_leaf,not_leaf,1,271,-71,74
NL0232.RAW,not_leaf,not_leaf,1,271,-121,118
NL0233.RAW,not_leaf,not_leaf,1,271,-92,101
NL0234.RAW,not_leaf,not_leaf,1,271,-128,127
NL0235.RAW,not_leaf,not_leaf,1,271,-106,117
NL0236.RAW,not_leaf,not_leaf,1,271,-117,127
NL0237.RAW,not_leaf,not_leaf,1,271,-107,122
NL0238.RAW,not_leaf,not_leaf,1,271,-128,127
NL0239.RAW,not_leaf,not_leaf,1,271,-128,127
NL0240.RAW,not_leaf,not_leaf,1,271,-78,92
NL0241.RAW,not_leaf,not_leaf,1,271,-90,92
NL0242.RAW,not_leaf,not_leaf,1,272,-104,118
NL0243.RAW,not_leaf,not_leaf,1,271,-111,121
NL0244.RAW,not_leaf,not_leaf,1,271,-128,127
NL0245.RAW,not_leaf,not_leaf,1,271,-128,127
NL0246.RAW,not_leaf,not_leaf,1,272,-68,78
NL0247.RAW,not_leaf,not_leaf,1,271,-128,127
NL0248.RAW,not_leaf,not_leaf,1,271,-116,124
NL0249.RAW,not_leaf,not_leaf,1,271,-128,127
NL0250.RAW,not_leaf,not_leaf,1,273,-128,127
NL0251.RAW,not_leaf,not_leaf,1,270,-128,127
NL0252.RAW,not_leaf,not_leaf,1,270,-98,100
NL0253.RAW,not_leaf,not_leaf,1,271,-107,118
NL0254.RAW,not_leaf,not_leaf,1,272,-74,79
NL0255.RAW,not_leaf,not_leaf,1,271,-97,115
NL0256.RAW,not_leaf,not_leaf,1,271,-128,127
NL0257.RAW,not_leaf,not_leaf,1,271,-78,99
NL0258.RAW,not_leaf,not_leaf,1,270,-128,127
NL0259.RAW,not_leaf,not_leaf,1,271,-113,120
NL0260.RAW,not_leaf,not_leaf,1,271,-88,95
NL0261.RAW,not_leaf,not_leaf,1,271,-118,117
NL0262.RAW,not_leaf,not_leaf,1,271,-128,127
NL0263.RAW,not_leaf,not_leaf,1,271,-128,127
NL0264.RAW,not_leaf,not_leaf,1,271,-123,127
NL0265.RAW,not_leaf,not_leaf,1,271,-80,88
NL0266.RAW,not_leaf,not_leaf,1,271,-108,119
NL0267.RAW,not_leaf,not_leaf,1,272,-106,115
NL0268.RAW,not_leaf,not_leaf,1,271,-92,103
NL0269.RAW,not_leaf,not_leaf,1,271,-115,126
NL0270.RAW,not_leaf,not_leaf,1,271,-128,127
NL0271.RAW,not_leaf,not_leaf,1,271,-101,115
NL0272.RAW,not_leaf,not_leaf,1,271,-114,121
NL0273.RAW,not_leaf,not_leaf,1,271,-83,90
NL0274.RAW,not_leaf,not_leaf,1,271,-73,80
NL0275.RAW,not_leaf,not_leaf,1,271,-93,98
NL0276.RAW,not_leaf,not_leaf,1,271,-128,127
NL0277.RAW,not_leaf,not_leaf,1,271,-85,90
NL0278.RAW,not_leaf,not_leaf,1,271,-118,123
NL0279.RAW,not_leaf,not_leaf,1,271,-128,127
NL0280.RAW,not_leaf,not_leaf,1,271,-127,127
NL0281.RAW,not_leaf,not_leaf,1,271,-124,127
NL0282.RAW,not_leaf,not_leaf,1,271,-128,127
NL0283.RAW,not_leaf,not_leaf,1,271,-119,127
NL0284.RAW,not_leaf,not_leaf,1,271,-89,91
NL0285.RAW,not_leaf,not_leaf,1,271,-99,108
NL0286.RAW,not_leaf,not_leaf,1,270,-96,105
NL0287.RAW,not_leaf,not_leaf,1,271,-119,123
NL0288.RAW,not_leaf,not_leaf,1,271,-44,47
NL0289.RAW,not_leaf,not_leaf,1,272,-117,122
NL0290.RAW,not_leaf,not_leaf,1,271,-105,119
NL0291.RAW,not_leaf,not_leaf,1,270,-127,127
NL0292.RAW,not_leaf,not_leaf,1,271,-100,109
NL0293.RAW,not_leaf,not_leaf,1,271,-85,103
NL0294.RAW,not_leaf,not_leaf,1,270,-111,112
NL0295.RAW,not_leaf,not_leaf,1,271,-105,116
NL0296.RAW,not_leaf,not_leaf,1,271,-109,115
NL0297.RAW,not_leaf,not_leaf,1,271,-111,117
NL0298.RAW,not_leaf,not_leaf,1,271,-37,41
NL0299.RAW,not_leaf,not_leaf,1,271,-52,64
NL0300.RAW,not_leaf,not_leaf,1,270,-72,77
NL0301.RAW,not_leaf,not_leaf,1,271,-107,116
NL0302.RAW,not_leaf,not_leaf,1,271,-120,127
NL0303.RAW,not_leaf,not_leaf,1,271,-128,127
NL0304.RAW,not_leaf,not_leaf,1,271,-120,127
NL0305.RAW,not_leaf,not_leaf,1,271,-115,119
NL0306.RAW,not_leaf,not_leaf,1,272,-118,127
NL0307.RAW,not_leaf,not_leaf,1,272,-113,119
NL0308.RAW,not_leaf,not_leaf,1,272,-62,68
NL0309.RAW,not_leaf,not_leaf,1,271,-128,127
NL0310.RAW,not_leaf,not_leaf,1,271,-127,127
NL0311.RAW,not_leaf,not_leaf,1,271,-128,127
NL0312.RAW,not_leaf,not_leaf,1,271,-127,127
NL0313.RAW,not_leaf,not_leaf,1,271,-125,127
NL0314.RAW,not_leaf,not_leaf,1,271,-104,109
NL0315.RAW,not_leaf,not_leaf,1,271,-108,113
NL0316.RAW,not_leaf,not_leaf,1,271,-128,127
NL0317.RAW,not_leaf,not_leaf,1,271,-84,88
NL0318.RAW,not_leaf,leaf,0,270,1,1
NL0319.RAW,not_leaf,not_leaf,1,271,-128,127
NL0320.RAW,not_leaf,not_leaf,1,271,-128,127
NL0321.RAW,not_leaf,not_leaf,1,270,-121,127
NL0322.RAW,not_leaf,not_leaf,1,271,-117,123
NL0323.RAW,not_leaf,not_leaf,1,271,-93,97
NL0324.RAW,not_leaf,not_leaf,1,271,-117,126
NL0325.RAW,not_leaf,not_leaf,1,271,-127,127
NL0326.RAW,not_leaf,not_leaf,1,270,-112,112
NL0327.RAW,not_leaf,not_leaf,1,271,-128,127
NL0328.RAW,not_leaf,not_leaf,1,270,-126,127
NL0329.RAW,not_leaf,not_leaf,1,271,-53,58
NL0330.RAW,not_leaf,not_leaf,1,270,-81,87
NL0331.RAW,not_leaf,not_leaf,1,271,-52,60
NL0332.RAW,not_leaf,not_leaf,1,271,-77,86
NL0333.RAW,not_leaf,not_leaf,1,270,-90,94
NL0334.RAW,not_leaf,not_leaf,1,271,-128,127
NL0335.RAW,not_leaf,not_leaf,1,271,-123,127
NL0336.RAW,not_leaf,not_leaf,1,272,-122,127
NL0337.RAW,not_leaf,not_leaf,1,271,-103,111
NL0338.RAW,not_leaf,not_leaf,1,271,-105,113
NL0339.RAW,not_leaf,not_leaf,1,272,-122,127
NL0340.RAW,not_leaf,not_leaf,1,270,-128,127
NL0341.RAW,not_leaf,not_leaf,1,270,-125,123
NL0342.RAW,not_leaf,not_leaf,1,271,-115,119
NL0343.RAW,not_leaf,not_leaf,1,271,-128,127
NL0344.RAW,not_leaf,not_leaf,1,271,-61,69
NL0345.RAW,not_leaf,not_leaf,1,271,-111,119
NL0346.RAW,not_leaf,not_leaf,1,271,-128,127
NL0347.RAW,not_leaf,not_leaf,1,271,-128,127
NL0348.RAW,not_leaf,not_leaf,1,271,-107,115
NL0349.RAW,not_leaf,not_leaf,1,271,-85,92
NL0350.RAW,not_leaf,not_leaf,1,271,-126,127
NL0351.RAW,not_leaf,not_leaf,1,271,-96,103
NL0352.RAW,not_leaf,not_leaf,1,271,-79,87
NL0353.RAW,not_leaf,not_leaf,1,270,-69,69
NL0354.RAW,not_leaf,not_leaf,1,271,-98,105
